Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2022-01-04,Vauranoja,A3,"@AnuPeltola22 Tietysti ja näin nykyään pääsääntöisesti toimitaan eli se ei vielä ole uusi ratkaisu. Mutta mitä tapahtuu arvioinnin jälkeen, riittääkö etävastaanotto, vastaanotto pyörillä vai liikkuuko asukas palvelupisteeseen, jossa diagnostiikkaa ym. Tutkimusdataa tarvitaan, kuten kirjoitit👍",@anupeltola22 tietysti näin nykyään pääsääntöisesti toimia vielä uusi ratkaisu tapahtua arviointi riittääkö etävastaanotto vastaanotto pyöri liikkuuko asukas palvelupisteeseen diagnostiikka tutkimusdata tarvita kuten kirjoitit_emoji _,"@anupeltola22 of course, and this is how it's generally done these days, so it's not a new solution yet. but what happens after the assessment, is remote reception, reception on wheels enough, or does the resident move to a service point where diagnostics and other research data are needed, as you wrote👍",-0.1232,neutraali
2022-01-05,heirento,A3,"”Etävastaanotto ei vaadi panostusta tekniikkaan, vaan lähes aina puhelin ja älykännykkä riittävät.  ”Digitaaliset palvelut on hyvä vaihtoehto monelle, mutta ei kaikille, eikä riitä ainoaksi palveluksi #digipalvelut  https://t.co/9g0dsLArUI",etävastaanotto vaatia panostus tekniikka lähes aina puhelin älykännykkä riittävä digitaaliset palvelu hyvä vaihtoehto riittää palvelu digipalvela _ url _,"""remote reception does not require an investment in technology, but almost always a telephone and a smartphone are sufficient. ""digital services are a good option for many, but not everyone, and it's not enough to be the only service #digipalvelut https://t.co/9g0dslarui",0.5927,positiivinen
2022-01-07,jannehak,A3,"@PauliVaisanen Pidän tätä hämmentävänä. Minusta etävastaanotto on parempaa palvelutasoa kuin läsnävastaanotto, jos asian voi etänä hoitaa.",@paulivaisanen pitää hämmentävä etävastaanotto hyvä palvelutaso läsnävastaanotto asia etänä hoitaa,"@paulivaisanen i find this confusing. in my opinion, remote reception is a better level of service than in-person reception, if the matter can be handled remotely.",0.2204,neutraali
2022-01-09,NikoKostia,A3,"Tavoittelemme kattavia lähipalveluita, joita tukee etävastaanotto ja liikkuvat yksiköt. Keski-Uudellamaalla etäisyydet eivät useinkaan ole ongelma, mutta esimerkiksi joukkoliikenteen puute estää ja vaikeuttaa palveluihin hakeutumista #Aluevaalit22",tavoittelemme kattava lähipalveluita tukea etävastaanotto liikkua yksikkö keski-uudellamaalla etäisyysi useinkaan ongelma esimerkiksi joukkoliikente puute estää vaikeuttaa palvelu hakeutumi,"we aim for comprehensive local services supported by remote reception and mobile units. in central uusimaa, distances are often not a problem, but for example the lack of public transport prevents and makes it difficult to apply for services #aluevaalit22",-0.4536,negatiivinen
2022-01-13,HolmalahtiJussi,A3,Terveydenhuollon etävastaanotto edellyttää lääkäriltä kokemusta. Suoraan koulun penkiltä etävastaanoton pyörittäminen ei onnistu. https://t.co/GBvjQIfHBv,terveydenhuollo etävastaanotto edellyttää lääkäri kokemus suoraan koulu penkki etävastaanoto pyörittäminen onnistua _ url _,remote healthcare reception requires the doctor to have experience. it is not possible to run a remote reception directly from the school desk. https://t.co/gbvjqifhbv,0.0,neutraali
2022-01-13,MarianneIsola,A3,"”Teams-lääkäreistä” puhutaan halventavassa merkityksessä, mutta tosiasiassa etävastaanotto on erittäin toivottu laajennus nykyiseen palveluvalikoimaan. #aluevaalit #aluevaalit2022",teams-lääkäreistä puhua halventavassa merkitys tosiasia etävastaanotto erittäin toivottu laajennus nykyinen palveluvalikoima aluevaali aluevaalit2022,"""teams doctors"" are spoken of in a derogatory sense, but in fact, remote reception is a highly desirable extension to the current range of services. #regional elections #regional elections2022",0.5251,positiivinen
2022-01-13,KopinTwiitit,A3,"2-tuntia potilastyötä 6-tuntia byrokratiaa! Julkisenpuolen tehokkuus on 25%, siis tehottomuus.

Apotti &amp; Wanhat tietojärjestelmät syövät hoitohenkilöstön aikaa pois hoitotyöstä.
Etävastaanotto on riippuvainen samoista järjestelmistä.",2-tuntia potilastyö 6-tuntia byrokratia julkisenpuolen tehokkuus siis tehottomuus apotti amp wanhat tietojärjestelmä syödä hoitohenkilösttö aika pois hoitotyö etävastaanotto riippuvainen järjestelmistä,"2 hours of patient work 6 hours of bureaucracy! the efficiency of the public side is 25%, i.e. inefficiency.

apotti & vanhat information systems eat up the nursing staff's time away from nursing work.
remote reception depends on the same systems.",0.4199,positiivinen
2021-12-28,sami_hyttinen,A3,"@harvassaila @MartinPaasi Koulutettu henkilöstöhän tietenkin tekee hoidontarpeen arvioinnin. Yhteisiä resursseja on rajallinen määrä jotka tulee käyttää mahdollisimman tehokkaasti, ei koko kansaa voi röntgenkuvata. 

Etävastaanotto voi vähentää terveyspalveluiden ""väärinkäyttöä"".",@harvassaila @martinpaasi koulutettu henkilöstö tietenkin tehdä hoidontarpeen arviointi yhteisiä resurssi rajallinen määrä tulla käyttää mahdollisimman tehokkaasti koko kansa röntgenkuvata etävastaanotto vähentää terveyspalveluis väärinkäyttö,"@harvassaila @martinpaasi of course trained personnel do the assessment of the need for treatment. there is a limited amount of common resources that must be used as efficiently as possible, you cannot x-ray the entire nation.

remote reception can reduce the ""misuse"" of health services.",0.2023,neutraali
2021-11-27,TJKjuniori,A3,@petaman3 @Vesa_Lund1 Etävastaanotto ei ole ratkaisu resurssi pulaan.,@petaman3 @vesa_lund1 etävastaanotto ratkaisu resurssi pula,@petaman3 @vesa_lund1 remote reception is not a solution to the resource shortage.,-0.4519,negatiivinen
2021-11-25,paulapas_,A3,Aina ei tartte ajaa Tampereelle ja tuskailla parkkipaikan löytymistä. Joissain tilanteissa lääkäritapaaminen hoituu kotoa käsin @Tays_sairaala  #tays #etävastaanotto #digitalisaatio,aina tartte ajaa tampere tuskailla parkkipaikka löytyminen tilanne lääkäritapaaminen hoitua koto käsin @tays_sairaala tays etävastaanotto digitalisaatio,"you don't always have to drive to tampere and struggle to find a parking space. in some situations, the doctor's appointment is handled from home @tays_sairaala #tays #etävastaanotto #digitalisaatio",-0.3182,neutraali
2021-11-22,FiCom_ry,A3,"Sähköiset palvelut helpottavat myös terveydenhuoltoa. Videolääkärin etävastaanotto on yksi toimiva vaihtoehto. ""Palaute potilailta on ollut riemastunutta.""
https://t.co/90tTgX49HX",sähköiset palvelu helpottaa myös terveydenhuolto videolääkäri etävastaanotto toimiva vaihtoehto palaute potilailta riemastunu _ url _,"electronic services also facilitate healthcare. the remote reception of a video doctor is one viable option. ""the feedback from the patients has been ecstatic.""
https://t.co/90ttgx49hx",0.5106,positiivinen
2021-08-24,nordicteija,A3,"Olisiko täällä joku saanut apua ravitsemusterapeutilta, että olisi sen avulla saanut pudotettua reilusti painoa? Olen jo maksanut monelle ammattilaiselle kaikenlaisista palveluista, niin nyt etsin osaajia jolta olisi todistetusti saanut apuakin. 😬 Etävastaanotto plussaa.",täällä saada apu ravitsemusterapeuti apu saada pudotettu reilusti paino jo maksaa ammattilaise kaikenlaisista palvelu niin nyt etsiä osaaja jo todistetusti saada apuaki _ emoji _ etävastaanotto plussa,"would anyone here have received help from a nutritionist to lose a lot of weight? i've already paid many professionals for all kinds of services, so now i'm looking for experts from whom i've proven to get help. 😬 remote reception a plus.",0.4019,positiivinen
2021-09-26,karimatti,A3,#Digiloikka päivystykseen? #etävastaanotto.  #Päivystysapu puhelimella 116117 toi edistystä päivystyspalveluihin. Tämän kokeilun tulokset kiinnostavat. Vantaan Peijaksen yhteispäivystyksessä testataan loppuvuonna etävastaanottoa https://t.co/Xz7HS1cxIT,digiloikka päivystyknen etävastaanotto päivystysapu puhelime tuoda edistys päivystyspalvelu kokeilu tulos kiinnostaa vantaa peijas yhteispäivystyknen testataan loppuvuonna etävastaanotto _ url _,"#digiloika to the emergency room? #remote reception. #päivystysapu on the phone 116117 brought progress to emergency services. the results of this experiment are interesting. at the end of the year remote reception will be tested at the joint emergency room in peijas, vantaa https://t.co/xz7hs1cxit",-0.3182,neutraali
2021-09-28,aronkyto,A3,"Peijaksen yhteispäivystyksessä otetaan lokakuun alussa pilottijakson ajaksi käyttöön etävastaanotto. Potilaat voivat saada päivystyksellistä hoitoa videon välityksellä etänä toteutettavalla lääkärin vastaanotolla. 
https://t.co/pd1gRLICFp",peijaksen yhteispäivystykse ottaa lokakuu alku pilottijakso aika käyttö etävastaanotto potilaa saada päivystyksellinen hoito video välitys etänä toteutettavalla lääkäri vastaanoto _ url _,"at the beginning of october, a remote reception will be introduced for the pilot period in the peijas emergency room. patients can receive emergency care via video at a remote doctor's office.
https://t.co/pd1grlicfp",-0.25,neutraali
2021-11-21,rauni_rantasalo,A3,"@TKL_Sanna_S Ajattelen, että etävastaanotto voisi olla hoitajavetoista:hoidon arviointi, arvion tulos lääkärille jos ei voida esim.määrätä lääkkeitä ongelmaan ja lääkärin yhteys jos koetaan tarpeelliseksi. Lisäksi vuosittaiset ja tarv. labrakontrollit jos perussairauksia on. 🤔",@tkl_sanna_s ajattele etävastaanotto hoitajavetoista:hoito arviointi arvio tulos lääkäri esim.määrätä lääkkeä ongelma lääkäri yhteys kokea tarpeelliseksi lisäksi vuosittainen tarv labrakontrolli perussairauknen olla _ emoji _,"@tkl_sanna_s i think that the remote reception could be nurse-led: assessment of the treatment, the result of the assessment for the doctor if it is not possible to e.g. prescribe medication for the problem and the doctor's contact if deemed necessary. in addition, annual and necessary laboratory tests if there are underlying diseases. 🤔",-0.4019,negatiivinen
2021-09-23,ruisku,A3,Yllättävä askel nykyaikaan julkisessa terveydenhoidossa! Olisi mielenkiintoista kuulla käytännön kokemuksia miten etävastaanotto toimii. Aukiolorajoitus tosin on vähän kummallinen https://t.co/4AFM74yp5N,yllättävä askel nykyaika julkinen terveydenhoidossa mielenkiintoinen kuulla käytäntö kokemus miten etävastaanotto toimia aukiolorajoitus tosin vähän kummallinen _ url _,a surprising step into modern times in public healthcare! it would be interesting to hear practical experiences of how remote reception works. although the opening hours restriction is a bit strange https://t.co/4afm74yp5n,0.2942,neutraali
2021-11-21,MarianneAitos,A3,"@TKL_Sanna_S Liian monilla näyttää olevan käsitys, että lääkärin etävastaanotto on vastaus kaikkiin terveydenhuollon rahanjako-ongelmiin. Kiitos, että kerroit todellisesta tilanteesta.",@tkl_sanna_s liian näyttää käsitys lääkäri etävastaanotto vastaus terveydenhuolto rahanjako-ongelmiin kiitos kerroit todellinen tilanne,@tkl_sanna_s too many people seem to have the idea that a remote doctor's appointment is the answer to all the health care money distribution problems. thanks for sharing the real situation.,0.7351,positiivinen
2021-09-22,SML1921,A3,"💉Muista hyödyntää yhteistyö-
kumppanimme @Pihlajalinna edut:
- Ajokortti1 lääkärinlausunto 88 € (-20 %)
- Reseptin uusiminen 10 € (-37 %)
- Punkkirokotus 116,20 € (-33 %)
- Etävastaanotto (chat) 10 min alkaen 26 € (-10 %)
https://t.co/VH1zJEIud0",_ emoji_muist hyödyntää yhteistyö kumppani @pihlajalinna etu lääkärinlausunto resept uusiminen punkkirokotus etävastaanotto min _ url _,"💉remember to take advantage of the cooperation
benefits of our partner @pihlajalinna:
- driver's license1 medical report €88 (-20%)
- prescription renewal €10 (-37%)
- tick vaccination €116.20 (-33%)
- remote reception (chat) 10 min from €26 (-10%)
https://t.co/vh1zjeiud0",0.5574,positiivinen
2021-10-06,KoivusiltaKia,A3,"Tilaisuuden jälkimmäisessä osiossa esittelyssä 
- Pienten lasten suun terveydenhuollon etävastaanotto 
- Lasten ja nuorten suun terveyskysely",tilaisuus jälkimmäisessä osiossa esittely pienten lapsi suu terveydenhuolto etävastaanotto lapsi nuori suu terveyskysely,"in the presentation in the latter part of the event
- remote reception of oral healthcare for small children
- children's and young people's oral health survey",0.0,neutraali
2021-10-28,sagamaraia,A3,@hiatane Etävastaanotto?,@hiatane etävastaanotto,@hiatane remote reception?,0.0,neutraali
2021-08-13,UniOulu,A3,Lääkäreiden etävastaanottotoiminta eri muodoissaan on kasvanut viime vuosina. Oulun yliopiston lääketieteellinen tiedekunta yhdessä Suomen Telelääketieteen ja eHealth seuran kanssa järjestää koulutussarjan etälääkäritoiminnasta. https://t.co/03vMTI1SAU #UniOulu #etävastaanotto,lääkäreiden etävastaanottotoiminta eri muodoissa kasvaa viime vuosi oulu yliopisto lääketieteellinen tiedekunta yhdessä suomi telelääketiete ehealth seura järjestää koulutussarja etälääkäritoiminnanen _ url _ etävastaanotto,"doctors' remote reception activities in their various forms have grown in recent years. the faculty of medicine of the university of oulu, together with the finnish telemedicine and ehealth society, organizes a training series on telemedicine. https://t.co/03vmti1sau #unioulu #remote reception",0.0,neutraali
2021-11-14,AimoKajo,A3,@MikaelJungner Lääkärin etävastaanotto maksaa liki saman kuin henk.kohtainen vastaanotto. Itse TT:ssä käyttänyt etävastaanottoa ja 4/5 vaatinut vastaanottoajan. Eli yksityinen lääkääriasema kerää tuplakorvauksen yhdestä sairastapauksesta. #etähuijaus,@mikaeljungner lääkär etävastaanotto maksaa liki henk.kohtainen vastaanotto itse tt käyttää etävastaanotto vaatia vastaanottoaja yksityinen lääkääriasema kerätä tuplakorvaus sairastapaukse etähuijaus,"@mikaeljungner a remote appointment with a doctor costs about the same as an in-person appointment. in ct itself, i used remote reception and 4/5 required an appointment. in other words, a private medical center collects double compensation for one sick case. #remote scam",-0.7906,negatiivinen
