Date,Username,Tweet
2019-10-01 06:01:53+00:00,VideoVisit,"Essote on ottanut syksyn aikana käyttöönsä VideoVisit® REMOTE etädiagnostiikkaratkaisun geriatrian vastaanotolla. Reilun kuukauden aikana geriatrian etävastaanotolla on hoidettu jo 35 potilasta. 

https://t.co/7XxS4YX00x

#etähoito #etädiagnostiikka #etävastaanotto #vvroadshow"
2019-09-11 10:34:00+00:00,YTHS_FIN,Vastaanotolle etänä mistä vain. Esimerkiksi terveystapaamisia voi hoitaa myös etänä.  https://t.co/Uj52srxFQs  #etävastaanotto #opiskeluterveys https://t.co/vxMSEKFZB3
2019-09-07 08:47:55+00:00,AnnetteKainu,#Terveystalo #Lääkäripäivät päätöspaneelissa oivaltavaa keskustelua potilaskokemuksesta ja myös miten #etävastaanotto muuttaa #asiakaskokemusta - huomioiden myös lääkärin asiakkaana! https://t.co/5ZldrOeEIG
2019-09-06 16:06:26+00:00,vuorinen_juha,Tohtori Vuorisen etävastaanotto. #whatsappilla #lapsikuntoon https://t.co/hM9sizBa9H
2019-09-03 17:48:51+00:00,mhnurminen,Digitaaliset ratkaisut luovat uusia mahdollisuuksia suunterveyden palveluiden tuottamisesta #suunterveys #etävastaanotto @Terveystalo
2019-08-20 12:56:02+00:00,Terveystalo,"Videovastaanotto toimii! 💪
#testingtesting #nopeastihyväänhoitoon #parhaissakäsissä #ainavaanparanee #etävastaanotto #etäpalvelut #digipalvelut https://t.co/T4cDjk40Xx"
2019-08-16 05:56:43+00:00,theFieni,@Ruiskukkahattu @GranlundSamppa Etävastaanotto on myös toimiva tapa.
2019-08-13 09:10:21+00:00,aklinikka,"Tuen ja neuvojen saaminen viiveettä auttaa eteenpäin ja tuo helpotuksen tunnetta tilanteeseen. Verkkoterapeuteillamme on pitkä kokemus perheiden ja nuorten auttamisesta. #Etävastaanotto'ja voi varata yksittäin, ja ajan saa yleensä seuraavalle arkipäivälle. https://t.co/8N4XFzWUaD"
2019-08-06 07:01:26+00:00,aklinikka,Etävastaanotolta saa apua esimerkiksi nuoren päihteiden käyttöön liittyviin huoliin. Lue sivuiltamme verkkoterapeutti Annina Nyberg-Hakalan kirjoitus hiljaittain käynnistyneestä palvelustamme. https://t.co/ffoe4VSRYw #hoitoaverkossa #etävastaanotto #perheet #nuoret https://t.co/8zqVoPLEgp
2019-06-12 11:11:43+00:00,Terveystalo,"Terveystalo on 12.-13.6. mukana kansainvälisessä digiterveyden HIMMS-tapahtumassa. Petra Puisto esittelee Terveystalon Etävastaanotto-sovellusta, jonka avulla pääset lääkärin etävastaanotolle n. 7 sekunnissa. #terveystalo #HIMSSEurope19 #digitalhealth #healthcare https://t.co/XZK1bbLo25"
2019-06-12 06:08:42+00:00,diagfactor,@Adductor @LabKauppi Henkilökohtaisesti: BluePrintGenetics toimii sairaalamaailmassa ja kliinisten perinnöllisyyslääkäreiden vastaanoton kautta.  DiagFactorilla on etävastaanotto ja yhteistyö Docrates Sairaalan kanssa.
2019-05-14 11:58:00+00:00,MehilainenOy,"Mehiläinen Länsi-Pohja on onnistunut nopeuttamaan erikoissairaanhoidon hoitoon pääsyä. Kuntalaisille maksuton ja ympärivuorokautinen etävastaanotto on myös otettu positiivisesti vastaan. Lue lisää! #mehiläinen #länsipohja 
https://t.co/12ecIFDO8f"
2019-05-10 12:26:26+00:00,VideoVisit,Olemme olleet @Tays_sairaala kumppanina mukana kehittämässä OmaTAYS ratkaisuun mm. suojattua hoitokeskustelua ammattilaisen ja kuntalaisen välille. Onnea hienosta palvelusta! https://t.co/4kTdTcASz9 #omatays #etäasiointi  #etähoito #etävastaanotto
2019-05-07 16:34:02+00:00,teroera,Puhdin raportilta lääkärin etävastaanotto on nyt nimestään huolimatta tosi lähellä. Tilauksen jälkeen eLääkäri käy labratulokset läpi ja soittaa tunnin sisällä 👍 @Puhti_fi https://t.co/FzC1kq0dse
2019-04-26 16:43:10+00:00,PulkkinenNina,"@JHonkakoski @PKLeena @Uusivir1 @POPmaakunta Meillä ollu 15 vuotta dialyysi, joka oli ennen vain esh:ssa.Useamman erikoislääkärin vast.ottoja ollut vuosia,nämä käynnit käytiin ennen ajellen 324km.Nämä esimerkit yksiä tulokulmia. Etävastaanotto esim. Diabeteshoidossa on arkea. Ei unohdeta mitä on jo tehty ja opitaan siitä."
2019-04-12 09:13:06+00:00,MinnaPihlava,Kysymyksiä herättävä tulos Pediatrics-lehdestä: etälääkärit määräävät enemmän antibiootteja ja seuraavat huonommin hoitosuosituksia kuin kollegat fyysisellä vastaanotolla. #etävastaanotto #hoitosuositukset #antibiootit
2019-04-10 15:30:07+00:00,Piraattipuolue,"@Suurimies @MikkoKalvia Kiitos luottamuksesta! Kivitaulua ei kannata teettää. Ensi vaaleihin mennessä meillä on näyttöä, mitä saamme aikaan eduskunnassa. Kunnanvaltuustoissa aloitteistamme käytäntöön on edennyt jo esim. lautakuntien streamaus, lääkärin etävastaanotto ja selvitys pienreaktorien käytöstä."
2019-04-05 06:23:52+00:00,JohannaOlli,"#Lanery2019-päivillä @tiina_marttila, Tuuli Immonen &amp; Anna Luostarinen kertovat @Terveyskyla_fi:n digihoitopoluista. Siellä onkin tosi paljon toimintoja: kalenteri,oirepäiväkirjat,etävastaanotto ja kyselylomakkeet jne.Tarkoituksena sujuvoittaa palvelua (mutta säästää myös rahaa)."
2019-03-29 15:29:02+00:00,MehilainenOy,"Yksityisiltä lääkäriasemilta tuttu lääkärin etävastaanotto nyt myös julkisten terveyspalveluiden käyttöön. Torniolaiset, kemiläiset ja keminmaalaiset saavat huhtikuun alussa käyttöönsä uuden lisäpalvelun terveytensä hoitoon. #länsipohja #mehiläinen https://t.co/vrR671osiF"
2019-03-29 11:31:09+00:00,boharald1,Mehiläinen Länsi-Pohjassa käyttöön maksuton etävastaanotto – Älypuhelimella yhteys lääkäriin tai hoitajaan ympäri vuorokauden | Mehiläinen https://t.co/vtuYY0F2Y4
2019-03-28 08:05:03+00:00,CisionNews_fi,Mehiläinen Länsi-Pohjassa käyttöön maksuton etävastaanotto – Älypuhelimella yhteys lääkäriin tai hoitajaan ympäri vuorokauden https://t.co/l8kbOnKFCJ
2019-02-22 09:32:21+00:00,2mitoy,"Digiklinikka, chat-vastaanotto, online-konsultaatio, etävastaanotto. Olkoon sen nimi mikä tahansa, mutta käyttäisitkö sinä etävastaanottoa, jos se olisi mahdollista? Oletko jo käyttänyt? Mitkä ovat kokemuksesi? https://t.co/L5CoZj5yDb"
2019-02-21 09:54:52+00:00,DigiOsallisuus,HUSin fysio- ja toimintaterapia kehittää e-vastaanottatoimintaa. Tällä hetkellä kootaan osaajaverkostoa. Jos haluat verkostoon niin yhteystiedot uutisessa. #verkkopalvelut #etävastaanotto  https://t.co/58j0pCC7iF
2019-02-15 12:51:45+00:00,YTHS_FIN,"YTHS:llä hyviä kokemuksia etävastaanottoon liittyvistä piloteista – Nyt testataan tekoälypohjaista oirenavigaattoria 
https://t.co/qanxYnxeP3 #opiskeluterveys #etävastaanotto #yths #tekoäly"
2019-01-23 19:38:24+00:00,SonjaElla,@TuuliaStellberg Millaisiin tilanteisiin etävastaanotto sun mielestä sopisi?
2019-01-18 08:50:43+00:00,JukkaTSalminen,"Vantaan soten Lean- verkostossa tänään mielenkiintoinen ilmiö. On ajateltu, että matalan kynnyksen walk in palvelu olisi nopein ja helpoin tapa esim mielenterveysongelmissa saada apua, mutta nettiajanvaraus selvästi suositumpi ja jatkossa varmaankin etävastaanotto, chat #sote"
2019-01-16 09:20:41+00:00,Kirsi200,"Hovi kertoo: Vantaalla uusia ratkaisuja on haettu innostuneesti asiakkaiden arjen helpottamiseksi, esim. Sopimukset verkossa, #robotti ja #algoritmi't ajanvarauksessa, #etävastaanotto, #chat'vastaanotto, työhön sopivat #IoT etälaitteet #djp2019 #virasto2020 @tukesinfo @VMuutiset https://t.co/fWvpuC41HP"
2019-01-09 15:00:55+00:00,duunitori,Matti Keränen ja Toni Keski-Jyrä ovat digilääkäreitä. He pitävät vastaanottoaan chat-yhteyden avulla. Onko etävastaanotto tulevaisuudessa osa jokaisen lääkärin arkea? Miltä lääkärin rooli tämän muutoksen keskellä näyttää? https://t.co/XgifzuUDwZ @MehilainenOy #digiklinikka #sote
2018-12-27 09:45:01+00:00,MehilainenOy,"Muistathan, että OmaMehiläinen-sovelluksestamme löytyvä Digiklinikka eli etävastaanotto palvelee sinua ympäri vuorokauden vuoden jokaisena päivänä: https://t.co/M3blBssovs #mehiläinen #omamehiläinen #digiklinikka #etävastaanotto https://t.co/LGYlAAfpEr"
2018-12-10 08:42:37+00:00,JLahtiranta,"@Turkukaupunki @Kela_uutiset Olisi mielenkiintoista nähdä tuloksia kokeilusta, jossa ns. virtuaaliklinikka tuodaan vastaavalla tavalla kaupungin keskustaan (tai kauppakeskukseen). Klinikan palveluissa voisivat olla mm. omakielinen etävastaanotto sekä muutamia telelääketieteen mahdollistamia tutkimuksia."
2018-11-26 05:28:15+00:00,turunsanomat,Etävastaanotto Turun terveyspalveluihin – julkinen puoli kirii yksityisen etumatkaa sähköisissä palveluissa #Turku #terveyspalvelut #turunsanomat https://t.co/Vj8Z3Qtwct
2018-11-18 09:49:00+00:00,Olkurola,"Uusin mobiiliappimme nousi App Storessa kategoriansa kärkeen. Sovelluksen kautta voi mm. arvioida hoitotarpeen, saada omahoito-opastusta terveysmestarin kanssa päivittäin klo 7-23 ja järjestää esim. tarvittava etävastaanotto #PohjolaSairaala"
2018-11-16 07:58:27+00:00,LapinAMK,Monet hoitotyön ammattilaiset haluavat jatkaa alansa töissä myös osatyökykyisenä. Etävastaanotto on yksi vaihtoehto. #etäisyyksienhallinta #etähoiva #sote #työurat #jaksaminen #YAMK #opinnäytetyö @SH_lehti @Sairaanhoitajat https://t.co/8uj5D5dnGF
2018-11-07 20:20:58+00:00,rissanen_riitta,Etävastaanotto vähentää terveydenhuollon alueellista eriarvoisuutta @LapinAMK: https://t.co/XhzoCA5dmB
2018-11-07 07:28:44+00:00,LapinAMK,"Anne Kumpula ja Ira Pääkkölä tutkivat YAMK-opinnäytetyössään, millaisia asioita tulee ottaa huomioon jotta terveydenhuollon etävastaanotto saadaan toimivaksi. Case @Kolarin_kunta. #sote #etäpalvelut #YAMK #ylpeästiAMK https://t.co/0zcycA5IM6 https://t.co/KgRa6h6Ovc"
2018-10-29 08:15:01+00:00,VeltheimSoila,"Terveyskylässä Omapolku, siellä mm etävastaanotto videoyhteydellä, digihoitopolkuja ja omahoito-ohjelma https://t.co/v32aESdSAV #digipalvelut #terveyskylä #digitalisaatio @HetaKola https://t.co/ga07S2Gb47"
2018-10-12 08:11:06+00:00,ahonen_antti,"Etävastaanotto on seuraava askel hoitoketjujen tiivistämisessä erityisesti lievempien vahinkojen osalta. 

Muistan kun kahdeksan vuotta sitten vielä skannaltiin postitse saapuvia lääkärinlausuntoja. 

#kehitys #LähiTapiola #elämänturvaajat 

https://t.co/lUOd8tFzy2"
2018-09-24 14:32:32+00:00,Karrilines,"Psykologin videovälitteinen etävastaanotto voi olla kelpo vaihtoehto.

#mmary #työterveys #psykologi https://t.co/bUulMpINqJ"
2018-09-18 13:18:31+00:00,VideoVisit,"Pysähdy hetkeksi kuuntelemaan ammattilaisten oppeja etäpalveluiden hyödyntämisestä sosiaalipalveluissa. Järjestämme ""Etäpalvelut tehokäyttöön sosiaalityössä"" koulutukset syksyllä Espoossa ja Oulussa. Tervetuloa!  https://t.co/IChlxZo5Ud #etähoito #etävastaanotto #sosiaalipalvelut"
2018-09-04 09:22:48+00:00,ePressicom,Päijät-Hämeen hyvinvointiyhtymä: Mikä on virtuaalisairaala? Entä etävastaanotto? – Osallistu digipäivään niin ti... https://t.co/Uv7sYh2jxZ
2018-08-15 15:47:01+00:00,Tuulevia,Tässäkin mukana #xamk #digisote #etävastaanotto
2018-08-13 08:28:54+00:00,THantunen,"DigiSoten hankejulkaisu ""Digi vie, sote vikisee"" on ilmestynyt! Erittäin painavaa asiaa sote-alan digitaalisten palveluiden kehittämisestä #digisote #sote #etäpalvelut #etävastaanotto

Tästä julkaisuun https://t.co/Zxf9ILeNPo https://t.co/2Yb2CdyYLa"
2018-08-09 10:26:33+00:00,Tuulevia,"DigiSote-hankkeen päätöswebinaari 15.8 klo 9-11.30! Mukaan seuraamaan, mitä Etelä-Savossa on kehitetty sote-alan digitalisaatioon. 
#digisote #xamk #etävastaanotto @eskokilpi"
2018-08-09 08:13:27+00:00,THantunen,"DigiSote-hankkeen päätöswebinaari 15.8 klo 9-11.30! 

Webinaarissa pääset näkemään, mitä kaikkea mahtavaa Etelä-Savossa on kehitetty sote-alan digitalisaatioon. Tilaisuuden promoottorina toimii @EskoKilpi #sote #digisote #etävastaanotto 

Lisätietoja:
https://t.co/HMIHeSLF2E https://t.co/J3kw3wBqfe"
2018-07-10 10:01:58+00:00,NuortNaistAava,Testauksen kynnyksen tulisi olla matala.  Ja 15-25 vuotiaille Nuorten Naisten Aavasta -20% alennus seksitautitesteistä! Erikoislääkärin (gynekologi) 15 min Etävastaanotto 15-25v 50€. #nuortennaistenaava #seksitauti https://t.co/CrqAdR7zPe
2018-07-07 07:02:51+00:00,NaistenAava,https://t.co/pVGNu5TvvJ Onneksi on vaihtoehto jonottamiselle päivystyksessä jos Gynekologinen tai raskauteen liittyvä akuuttivaiva. Tänä viikonloppuna Anna Toivonen-zamora ja Vilho Hiilesmaa #raskaus #gynekologia #päivystys #seksitautiko #jälkiehkäisykierukalla #etävastaanotto
2018-07-05 13:06:45+00:00,2mitoy,"#MunKlinikka on uusi #etävastaanotto palvelu, jonka tavoite on parantaa hoidon saatavuutta ja helpottaa ammattilaisten ja kansalaisten arkea. Kiinnostuitko? Suuntaa 16.-18.7. #SuomiAreena Kansalaistorille 56A tutustumaan MunKlinikkaan! #sotejokaisentaskuun https://t.co/abi8ECSYlj https://t.co/w0mpHpYvrv"
2018-06-19 09:28:45+00:00,ninamairi,"Moni vaiva hoituu #etävastaanotto'n avulla, mutta joissakin tilanteissa se ei riitä. #digilääkäri #lääkärikäynti https://t.co/SfQRhcYzoz"
2018-06-07 18:02:56+00:00,JunnoUlla,"@miljasaksi @etelasavonsote Essotessa on myös mielenkiintoisia etävastaanotto-, etähoiva- ja sähköisiä palveluita #soteäly #vaikuttavuus"
2018-06-05 08:55:54+00:00,etelasavonsote,"Tänään esiteltiin etähoivaa tiedotustilaisuudessa Essotessa. #essote #etähoiva #etävastaanotto #digisote 
https://t.co/sYoRUfEDjb"
2018-05-29 16:19:45+00:00,artolampila,Kiinnostaako lääkärin tai hoitajan etävastaanotto? https://t.co/P9tUuESTAW Hienoa että etävastaanottojen käyttöä suunnitellaan. Tehtiin #piraatit &amp; #vihreät yhteistyönä valtuustoaloite aiheesta @kuparinen ja @AnttiTormala kanssa talvella
2018-05-29 10:57:41+00:00,terohonkasalo,Terveyskylän uusi etävastaanotto on nopea ja kätevä | https://t.co/fH67vBveEY https://t.co/KU1F5dEVUG #helppoelämä #terveyskylä #terveys #hyvinvointi @innofactor
2018-05-29 10:30:46+00:00,FriendlyFeedbot,"@ThisIsTestAcco:   Kiinnostaako lääkärin tai hoitajan etävastaanotto, kysytään jyväskylän yhteistoiminta-alueen terv https://t.co/54SyDIbvIy"
2018-05-29 10:10:07+00:00,JKLn_kaupunki,"#jyvaskyla #jyväskylä Kiinnostaako lääkärin tai hoitajan etävastaanotto, kysytään Jyväskylän yhteistoiminta-alueen terveysasemilla https://t.co/f7Qv5eHRXf"
2018-05-23 05:58:50+00:00,EsaJalonen,Lapissa toimii jo lastensuojelussa etävastaanotto. Voisiko tämän myös mahdollistaa etelässä? #atkpaivat https://t.co/CQefRrWb33
2018-05-22 05:23:18+00:00,VideoVisit,Olemme mukana Sosiaali- ja Terveydenhuollon ATK-päivillä Jyväskylässä. Tule testauttamaan osastollemme C.100 onko puttikuntosi talven jäljiltä edelleen terästä! #atkpaivat #etähoito #virtuaalihoito #etävastaanotto #etakonsultaatio https://t.co/QKpCVkAImI
2018-05-21 07:47:49+00:00,VideoVisit,@Apotti_hanke solmi sopimuksen suomalaisen @VideoVisit kanssa: kansalaisille tarjoutuu näin mahdollisuus etävastaanottoihin. #Apotti #etävastaanotto #digisote #etähoito https://t.co/I15QWnBskY
2018-05-06 07:29:52+00:00,RiikkaOjanpaa,"Elämäni ensimmäinen #digilääkäri’n vastaanottokäynti takana. 5 minuutissa ystävällinen lääkäri ratkaisi homman. Jos on helposti hoidettava vaiva, en taida jatkossa enää fyysiselle lääkäriasemalle lähteäkään. #etävastaanotto #palvelukokemus @MehilainenOy!"
2018-05-04 17:12:57+00:00,Potilasvakuutus,"Etävastaanotot terveydenhuollossa yleistyvät vähitellen. Potilasvahinkolaki kattaa myös etäterveydenhuollon - kunhan etävastaanoton osapuolet toimivat Suomesta käsin. 

Terveyskylän uusi etävastaanotto on nopea ja kätevä | https://t.co/d4XtqC63Kc https://t.co/Hv6KMfxeoC"
2018-05-04 12:35:29+00:00,Terveyskyla_fi,"Terveyskylän uusi etävastaanotto on nopea ja kätevä. HUS:n piloteissa testattiin etävastaanottoa tyräleikkaus-, dialyysi- ja puheterapia-asiakkaiden kanssa. @STM_Uutiset @vsairaala 
https://t.co/SBtcTtXkVb https://t.co/WCDDJvwUS9"
2018-04-27 07:56:19+00:00,Eksote,"Eksotessa pääset nopeasti ja helposti kuntoutuspalveluihin ilman lähetettä: ohjausta työkykyä tukevaan kuntoutukseen, sähköinen ajanvaraus ja yhteydenotto 24/7 sekä fysioterapeutin etävastaanotto. #eksote #kuntoutus https://t.co/wBjF1onuVE"
2018-04-25 03:04:19+00:00,ouantu,"”Aiemmat tulokset puhuvat siitä, että sähköisten palvelujen käyttämättömyys johtuu iästä. Ei johdu, vaan osaamattomuudesta. Tosin osaamattomuus on yleisempää vanhemmilla kuin nuoremmilla""
#sote #thl #digipalvelut #etävastaanotto #terveys

https://t.co/qKMLoqf1To"
2018-04-17 07:20:42+00:00,turunsanomat,#Etäeläinlääkäri ohjeistaa videon välityksellä – terveydenhuollossa yleistyneet #digipalvelut tekevät tuloaan myös eläinlääkäriasemille (TS+) #eläinlääkäriasemat #etävastaanotto  https://t.co/ZdhKXsCkQv
2018-04-16 07:38:34+00:00,InterSystemsFi,"Etävastaanoton kokevat hyväksi etenkin ne, jotka asuvat kaukana ja joutuisivat tulemaan vain pikaisesti jonkun pienen asian vuoksi. #digihoitopolku #etävastaanotto https://t.co/mFn48OwEwb"
2018-03-26 17:22:47+00:00,antti_jm,Mistä on toimiva etävastaanotto tehty? #mehiläinen https://t.co/a4cIH4EnHa https://t.co/NE5PTfIUTN
2018-03-26 07:39:00+00:00,MehilainenOy,Mistä on toimiva #etävastaanotto tehty? Tähän ksymykseen Mehiläisen Digiklinikan vastuulääkäri Toni Keski-Jyrä vastaa @HoivaJaTerveys-kumppaniblogissa. Lue juttu: https://t.co/iVcDI1fJ3C #digiklinikka #mehiläinen
2018-03-17 06:49:10+00:00,KinSus,"Astral-tv:ssa LIV-kanavalla hoidetaan juuri sydämen rytmihäiriöitä etänä.
#sote #etävastaanotto #kristallihoito #yksisarviset"
2018-03-16 06:25:37+00:00,Acute_Finland,"Etävastaanotto tuo lääkärin lähelle 
https://t.co/9tBMTwAjX2 https://t.co/OUSLrMjrb0"
2018-03-01 16:59:06+00:00,JuPe_EU,"@Vapaavuori Kilpailu tehostaa markkinaa (=valinnan vapaus), digitaalisuus (mm. etävastaanotto) ja tekoäly tuo tehokkuutta. Nyt ei kannata ottaa monen vuoden #sote aikalisää vaan mennä vihdoin eteenpäin. Halpaa populismia vastustaa vasta maaliviivalla. #kokoomus"
2018-02-27 17:19:50+00:00,villekoiste,"""Etävastaanotto ja sen sovellukset ovat vain yksi esimerkki #digitalisaatio:sta, joka tulee muuttamaan perusterveydenhuollon toimintatapoja lähivuosina rakenteellisia uudistuksiakin enemmän."" #terveys #sote https://t.co/1IvLHKoQgU"
2018-02-27 05:57:04+00:00,Sensotrend_FI,"Suomessa edelläkävijänä ainakin @NeliapilaD

#diabetes #etävastaanotto @mhaulo"
2018-02-26 07:35:58+00:00,Lahi_Tapiola,"”Etävastaanotto on yksi esimerkki digitalisaatiosta, joka tulee muuttamaan perusterveydenhuollon toimintatapoja lähivuosina enemmän kuin sote-uudistus” kirjoittaa @tikkanenjani @KauppalehtiFi #terveydenhuolto #elämänturvaajat 

https://t.co/FcefdbT4TD"
2018-02-17 10:54:01+00:00,LRasku,@Eksote aloittaa kokeiluluonteisesti fysioterapeutin etävastaanotot maaliskuun alussa. Uudessa palvelussa asiakas voi tarkistaa fysioterapeutilta mm. jatkokuntoutusohjeita esim. kipsin poiston tai leikkauksen jälkeen #sote #etävastaanotto https://t.co/oYTTWuxMe2
2018-02-17 08:37:28+00:00,RautioAija,Fysioterapeutin voit nyt tavata myös videovälitteisesti @Eksote #etävastaanotto https://t.co/b845K9nj6P
2018-02-07 05:03:37+00:00,JarmoKantonen,Vastaanotto etänä on osoittautunut toimivaksi sekä ryhmille että yksittäisille potilaille. YTHS on pilotoimassa #videovastaanotto’a opiskelijan #kotisohva’lle @YTHS_FIN #etävastaanotto https://t.co/W3s1GCGhbN
2018-01-27 06:53:36+00:00,markuskalliola,"@RistoMurto Kun Suomessa siirrytään Ruotsin malliseen kapitaatiopohjaiseen maksuperusteeseen, niin nämä lisääntyvät täällä meilläkin. Helsinkiläinen voi valita sote-keskuksen Rovaniemeltä, jos etävastaanotto on hyvä ja toimiva."
2018-01-18 05:09:41+00:00,EduMartti,"📢 Etävastaanotto työvälineeksi, ilmoittaudu heti! Työterveyshoitaja -koulutus 13.-14.2.2018 - https://t.co/30QACmI7TB #työterveyshoitaja2018  #työterveyshuolto #etävastaanotto"
