Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2020-03-13,digiterveys,A4,Aivoja voi opettaa saamaan liikunnasta mielihyvää - sinnikkyys tässäkin palkitaan. Tärkeintä olisikin löytää se liikuntamuoto mikä tuntuu itselle sopivimmalta. Tätäkin aihetta Digiterveys -ohjelmassa käsitellään. Liikuntamielihyvä voi olla myös perittyä. https://t.co/qqulaMvu47,aivoja opettaa saada liikunnanen mielihyvä sinnikkyys palkita tärkeintä löytää liikuntamuoto tuntua itse sopivimma tätäkin aihe digiterveys ohjelma käsitellä liikuntamielihyvä myös perittyä _ url _,You can teach your brain to get pleasure from exercise - persistence is rewarded here as well. The most important thing would be to find the form of exercise that feels most suitable for you. This topic is also discussed in the Digiterveys program. A love of exercise can also be inherited. https://t.co/qqulaMvu47,0.9359,positiivinen
2020-03-11,dogetalist,A4,Arvot: kun softat ni viihdyttäneen runsaasti säästökeinoja #digiterveys,arvot softtaa niin viihdyttäneen runsaasti säästökeina digiterveys,"Values: when you use the software, you will have plenty of ways to save money #digitalhealth",0.7096,positiivinen
2020-03-05,mediuutiset,A4,"BOOM! Kävijäennätystähän siinä pukkaa, kun #digiterveydenhuolto'n tapahtuma järjestetään digiterveydenhuollon #edelläkävijä'maassa. Ja sitä seuraa mainetta ja kunniaa. #digiterveys #lääketiede #terveydenhuolto #himss

https://t.co/smXU6o6LKH",boom kävijäennätystähän pukkaa digiterveydenhuolto'n tapahtuma järjestää digiterveydenhuollo edelläkävijä'maassa seurata maine kunnia digiterveys lääketiede terveydenhuolto himss _ url _,"BOOM! There will be a record number of visitors when the #digitalhealthcare event is organized in the #advanced visitor country of digital health care. And with that comes fame and glory. #digiterveys #läeketiede #terveydenhuolto #himss

https://t.co/smXU6o6LKH",0.9041,positiivinen
2020-03-05,mediuutiset,A4,"BOOM! Kävijäennätystähän siinä pukkaa, kun #digiterveydenhuolto'n tapahtuma järjestetään digiterveydenhuollon #edelläkävijä'maassa. Ja sitä seuraa mainetta ja kunniaa. #digiterveys #lääketiede #terveydenhuolto #himss https://t.co/smXU6o6LKH",boom kävijäennätystähän pukkaa digiterveydenhuolto'n tapahtuma järjestää digiterveydenhuollo edelläkävijä'maassa seurata maine kunnia digiterveys lääketiede terveydenhuolto himss _ url _,BOOM! There will be a record number of visitors when the #digitalhealthcare event is organized in the #advanced visitor country of digital health care. And with that comes fame and glory. #digiterveys #lääketiede #terveydenhuolto #himss https://t.co/smXU6o6LKH,0.9041,positiivinen
2020-03-04,AstaWallenius,A4,"Lääketeollisuus, terveysteknologia &amp; digiterveys houkuttelevat Suomeen niin kv. #investoinnit kuin osaajia 👍

Mahdollisuus #publicprivate vuoropuheluun  myös englanniksi tärkeää #talentboost

Terveysalan kasvustrategian 🇬🇧 tilaisuudet, tiekartta &amp; uutiskirjeet edelläkävijä #stay",lääketeollisuus terveysteknologia amp digiterveys houkuttelevat suomi niin kv investointi osaaja _ emoji _ mahdollisuus publicprivate vuoropuhelu myös englanti tärkeä talentboost terveysala kasvustrategia 🇬 🇧 tilaisuus tiekars amp uutiskirjeet edelläkävijä,"The pharmaceutical industry, health technology & digital health attract Finland so #invest like experts 👍

Opportunity for #publicprivate dialogue also in English, important #talentboost

Health industry growth strategy 🇬🇧 events, roadmap & newsletters pioneer #stay",0.888,positiivinen
2020-02-29,edvpml,A4,"@digiterveys, tutustuin veppisivustoonne, ja kysyisin, että missä laboratoriossa (eli kenen toimesta) tuo mainostamanne geenitesti tehdään?",@digiterveys tutusttu veppisivustoonne kysyisin laboratorio kenen toimi tuoda mainostamanne geenitesti tehdä,"@digiterveys, I got to know your veppi site, and I would like to ask in which laboratory (ie by whom) the genetic test you advertise is done?",0.3612,neutraali
2020-01-20,Terveyskyla_fi,A4,Kansallisesti käytössä on yli 150 Terveyskylän digihoitopolkua. Oulussa digihoitopoluja jo parikymmentä #digiterveys https://t.co/S0MKNswiwP https://t.co/NS48mObJUc,kansallisesti käyttö yli terveyskylä digihoitopolku oulussa digihoitopolu jo digiterveys _ url _ _ url _,More than 150 Terveykylä digital treatment paths are in use nationally. There are already twenty digital treatment paths in Oulu #digiterveys https://t.co/S0MKNswiwP https://t.co/NS48mObJUc,0.0,neutraali
2020-01-17,mediuutiset,A4,"Digiterveyspalveluiden käyttöä opetellaan yhteisöllisesti Helsingissä. Kuntalaiset tutustutetaan muun muassa chatbot-Teroon!  #digiterveys #oirearvio

https://t.co/REGt0KSnmY",digiterveyspalveluiden käyttö opetellaan yhteisöllisesti helsinki kuntalaiset tutustutetaan muun muassa chatbot-teroon digiterveys oirearvio _ url _,"The use of digital health services is learned as a community in Helsinki. Municipalities are introduced to, among other things, the chatbot Tero! #digitalhealth #symptom assessment

https://t.co/REGt0KSnmY",0.0,neutraali
2020-01-16,Terveyskyla_fi,A4,Onnea Oulu! Uusia pontevia digihoitopolkuja on syntynyt Terveyskylän perheeseen! #digihoitopolku #digiterveys #oys,onnea oulu uusia ponteva digihoitopolku syntyä terveyskylä perheenen digihoitopolku digiterveys oys,Good luck Oulu! New exciting digital treatment paths have been born in the Terveykylä family! #digihoitopolku #digiterveys #oys,0.8652,positiivinen
2020-01-03,Energiatutka,A4,@InterSystemsFi Miten vaikuttaa #terveysvakuutus*een? #vakuuttaminen #riskit #vakuutusmaailma @finanssiala #digiterveys,@intersystemsfi miten vaikuttaa terveysvakuutus*een vakuuttaminen riski vakuutusmaailma @finanssiala digiterveys,@InterSystemsFi How will #healthinsurance* be affected? #insurance #risks #vakuutusmaailma @finanssiala #digitalterveys,-0.4019,negatiivinen
2020-01-02,mediuutiset,A4,"Helsingin terveysasemien #chatbot esittelee itsensä Terona, tai siis Te-Rona.

#digitaalinenterveys #digiterveys #perusterveydenhuolto #terveyskeskus

https://t.co/XOjpFZIj6P",helsinki terveysasemi chatbot esitellä terona siis te-ro digitaalinenterveys digiterveys perusterveydenhuolto terveyskeskus _ url _,"The Helsinki health centers' #chatbot introduces itself as Tero, or Te-Rona.

#digitalterveys #digitalterveys #perusterveydenhuolto #terveyskeskus

https://t.co/XOjpFZIj6P",0.0,neutraali
2018-07-23,Energiatutka,A4,@HarrietGullsten @BusinessFinland #elintarvikedata on yksilöllisen #digiterveys*den perusdataa. #GDPR #myData,@harrietgullsten @businessfinland elintarvikeda yksilöllinen digiterveys*den perusdataa gdpr mydata,@HarrietGullsten @BusinessFinland #food data is the basic data for individual #digital health. #GDPR #myData,0.0,neutraali
2015-10-28,tietotalo,A4,"""Puettava teknologia tekee terveydenhuolllosta mukavampaa""
#digiterveys #tietotalo #webinaari #digitalhealth",puettava teknologia tehdä terveydenhuolllo mukava digiterveys tietotalo webinaari digitalhealth,"""Wearable technology makes healthcare more comfortable""
#digiterveys #tietotalo #webinar #digitalhealth",0.5563,positiivinen
2015-11-18,villekoiste,A4,"#Digiterveys työpaikoilla: ""Lavalle pääsevät myös @ReaktorVentures, @VerticalVC, @startuphealth &amp; @SitraFund""  https://t.co/mAkiparBtu",digiterveys työpaikoi lava päästä myös @reaktorventures @verticalvc @startuphealth amp @sitrafund _ url _,"#Digiterveys at workplaces: ""@ReaktorVentures, @VerticalVC, @startuphealth & @SitraFund will also be on stage"" https://t.co/mAkiparBtu",0.0,neutraali
2017-04-16,Energiatutka,A4,@mattiwaananen Minioperaattorit ja #5G tulee olemaan alustana #digiterveys*den kehityksessä.  #kyber,@mattiwaananen minioperaattori g tulla alusta digiterveys*den kehityks kyber,@mattiwaananen Mini operators and #5G will be the platform in the development of #digitalhealth. #cyber,0.0,neutraali
2018-06-07,VrushaliSingh_,A4,"Tänään @MTVHuSu.ssa mielenkiintoista keskustelua siitä, miten yhteiskunnassa apua tarvitsevia voidaan tunnistaa #tekoäly.n avulla ennaltaehkäisevästi. Mukana keskustelussa @MattiRistimaki ja @TomasLehtinen. #HuomentaSuomi #digiterveys https://t.co/btmeCdZwpf",tänään @mtvhusu.ssa mielenkiintoinen keskustelu miten yhteiskunta apu tarvitseva tunnistaa tekoäly.n apu ennaltaehkäisevästi keskustelu @mattiristimaki @tomaslehtinen huomentasuomi digiterveys _ url _,Today at @MTVHuSu. an interesting discussion about how those in need of help in society can be identified preventively with the help of #tekoäly. Participating in the conversation @MattiRistimaki and @TomasLehtinen. #HuomentaSuomi #digitalerveys https://t.co/btmeCdZwpf,0.7964,positiivinen
2017-04-22,Muumimamma,A4,#Virtuaalisairaala ja #data'a hyödyntävä uusi lastensairaala täydentävät toisiaan #digiterveys https://t.co/ez1vM1PSdG,virtuaalisairaala data'a hyödyntävä uusi lastensairaala täydentää digiterveys _ url _,#Virtual hospital and new children's hospital using #data complement each other #digitalterveys https://t.co/ez1vM1PSdG,0.0,neutraali
2017-04-25,MinnaTohtori,A4,"#Muutos, #työkyky, #hyvinvointi @digiterveys",muutos työkyky hyvinvointi @digiterveys,"#Change, #workability, #wellbeing @digiterveys",0.0,neutraali
2017-05-03,Niemelaanna,A4,#tekoäly vaatii hyviä #opettajia ja oppimateriaaleja. https://t.co/sauWxBpfow #AI #ai #digiterveys #ehealth,tekoäly vaatia hyvä opettaja oppimateriaali _ url _ digiterveys ehealth,#artificial intelligence requires good #teachers and learning materials. https://t.co/sauWxBpfow #AI #ai #digitalterveys #ehealth,0.7184,positiivinen
2017-05-17,digiterveys,A4,Digiterveys.fi sivuilta tilaat nyt myös kokonaisvaltaisen hyvinvoinnin geenitestin! Tutustu ja tilaa: https://t.co/7fDbaOgPZe,digiterveys.fi sivu tilaat nyt myös kokonaisvaltainen hyvinvointi geenitesti tutustu tila _ url _,"From the Digiterveys.fi website, you can now also order a comprehensive well-being gene test! Check out and order: https://t.co/7fDbaOgPZe",0.3164,neutraali
2017-05-18,tietotalo,A4,"Tiesitko, että Tietotalolla on vahva kokemus terveydenhuollon digiratkaisuista? Tutustu osaamiseen, https://t.co/RJVHqA705F #digiterveys",tiesitko tietotalo vahva kokemus terveydenhuolto digiratkaisuista tutustua osaamiseen _ url _ digiterveys,"Did you know that Tietotalo has strong experience in healthcare digital solutions? Check out the know-how, https://t.co/RJVHqA705F #digiterveys",0.6124,positiivinen
2017-05-18,digiterveys,A4,"Tiesitkö, että kestävyysharjoitteluun ja kuntoon vaikuttaa perimäsi? Lue Suomen mitatuimman miehen testitulos täältä https://t.co/CYmpOZOAgt",tiesitkö kestävyysharjoittelu kunto vaikuttaa perimä lukea suomi mitatuimma mies testitulos täältä _ url _,Did you know that endurance training and fitness are affected by your genetics? Read the test result of Finland's most measured man here https://t.co/CYmpOZOAgt,0.128,neutraali
2017-05-19,Energiatutka,A4,@thpoysti Jotkut virittelevät jo yhteistyötä https://t.co/O7fk6K7LAe #ruoka #terveys #digiterveys,@thpoysti viritteleä jo yhteistyö _ url _ ruoka terveys digiterveys,@thpoysti Some are already tuning in to collaborate https://t.co/O7fk6K7LAe #ruoka #terveys #digiterveys,0.0,neutraali
2017-05-21,paiviv,A4,@ptkarvinen Ettei ois pilvipalvelua tarjolla? #digiterveys,@ptkarvinen ett pilvipalvelu tarjolla digiterveys,@ptkarvinen Isn't cloud service available? #digitalhealth,0.0,neutraali
2017-05-23,Moodmetric,A4,#Moodmetric-valmentajat ratkaisevat #stressi ä jatkuvan mittauksen avulla @digiterveys @PeRatilainen @amyskogberg https://t.co/iaHKzdckbF https://t.co/qNfW2AQKib,moodmetric-valmentajat ratkaista stressi ä jatkua mittaus apu @digiterveys @peratilainen @amyskogberg _ url _ _ url _,#Moodmetric coaches solve #stress with continuous measurement @digiterveys @PeRatilainen @amyskogberg https://t.co/iaHKzdckbF https://t.co/qNfW2AQKib,-0.25,neutraali
2015-11-13,Muumimamma,A4,Yoogaia vei potin Paras Mobiilipalvelu #digiterveys #terveyttäbiteistä https://t.co/229v7y2BSF,yoogaia viedä potti hyvä mobiilipalvelu digiterveys terveyttäbite _ url _,Yoogaia took the pot Best Mobile Service #digiterveys #terveyttäbiteista https://t.co/229v7y2BSF,0.6369,positiivinen
2017-05-23,MikaPitkmki,A4,Interesting morning indeed. Future is  available but it has not delivered yet! #digitalhealth #digiterveys  #tietotalo https://t.co/rWmESLOE9Q,interesting morning future is available delivered yet digitalhealth digiterveys tietotalo _ url _,Interesting morning indeed. Future is  available but it has not delivered yet! #digitalhealth #digiterveys  #tietotalo https://t.co/rWmESLOE9Q,0.2828,neutraali
2018-05-21,Tietoevryfi,A4,Tiedon Intelligent Wellbeing saa ensimmäisenä pohjoismaisena big data - ja tekoälyratkaisuna CE-merkinnän. @MattiRistimaki ja Visa Honkanen @HUS_uutisoi kertovat lisää: https://t.co/6freknovSb #digiterveys #tekoäly #tietoallas #bigdata https://t.co/aKtGUIwBCD,tieto intelligent wellbeing saada ensimmäinen pohjoismainen big data tekoälyratkaisuna cemerkinnä @mattiristimaki visa honkanen kertoa lisää _ url _ digiterveys tekoäly tietoallas bigdata _ url _,Tieton's Intelligent Wellbeing is the first Nordic big data and artificial intelligence solution to receive the CE mark. @MattiRistimaki and Visa Honkanen @HUS_uutisoi tell more: https://t.co/6freknovSb #digiterveys #tekoäly #tietoallas #bigdata https://t.co/aKtGUIwBCD,0.8126,positiivinen
2017-05-23,MikaPitkmki,A4,Did I find a shortcut today? Nope but  I found we Are doing pretty advanced work with #digitalhealth  In Finland! #digiterveys #Tietotalo https://t.co/7aLpJvGpuF,did i find shortcut today nope but i found we are doing preä advanced work with digitalhealth in finland digiterveys tietotalo _ url _,Did I find a shortcut today? Nope but  I found we Are doing pretty advanced work with #digitalhealth  In Finland! #digiterveys #Tietotalo https://t.co/7aLpJvGpuF,0.7959,positiivinen
2017-05-27,Liiketta,A4,Digiterveys kokonaisvaltainen #hyvinvointiohjelma - #Digiterveys #terveys #hyvinvointi https://t.co/jGj1NgIcTQ,digiterveys kokonaisvaltainen hyvinvointiohjelma digiterveys terveys hyvinvointi _ url _,Digiterveys comprehensive #wellness program - #Digiterveys #terveys #wellbeing https://t.co/jGj1NgIcTQ,0.5994,positiivinen
2017-05-27,Energiatutka,A4,@MarinPii @mattiwaananen #digiterveys*den kehittäminen on samalla tasolla kuin suomalaisen lainsäädännön valmistelu. https://t.co/sHOnwnWSas,@marinpii @mattiwaananen digiterveys*den kehittäminen taso suomalainen lainsäädäntö valmistelu _ url _,@MarinPii @mattiwaananen The development of #digitalhealth* is on the same level as the preparation of Finnish legislation. https://t.co/sHOnwnWSas,0.0,neutraali
2017-06-02,AkiraRopo,A4,"Kesäkuun ☕️ #kkaamu @HelttiHealthy käynnissä, #tekoäly @TeroOjanpera
#älyterveys @Tilapit 
#digiterveys @JonneSeppa 
#täystupa #Tampere https://t.co/sWMhtZDHv1",kesäkuu _ emoji_️ kkaamu @helttihealthy käynti tekoäly älyterveys @tilappi digiterveys @jonneseppa täystupa tampere _ url _,"June ☕️ #kkaamu @HelttiHealthy underway, #tekoäly @TeroOjanpera
#smarthealth @Tilapit
#digital health @JonneSeppa
#täystupa #Tampere https://t.co/sWMhtZDHv1",0.0,neutraali
2017-06-02,pivi_ttl,A4,"@senatorantti digiterveys miljardicase Suomella, sotesta alusta, koppia tilaisuudesta @tyoterveys @alueuudistus https://t.co/vyAGuaI2e0",@senatorantti digiterveys miljardicase suomella sotesta alku koppa tilaisuude @tyoterveys @alueuudistus _ url _,"@senatorantti digiterveys mildiaricase in Finland, start from scratch, take advantage of the opportunity @tyoterveys @alueuudisto https://t.co/vyAGuaI2e0",0.5859,positiivinen
2017-06-03,heikki_saxen,A4,Mona Mannevuon kolumni: Soten myötä saat omahoitaa itsesi kunnon kansalaiseksi https://t.co/RQBAWLnSkn #sote #digiterveys #tietosuoja,mona mannevuo kolumni soten saada omahoitaa kunnon kansalaise _ url _ sote digiterveys tietosua,"Mona Mannevuo's column: With Sote, you can consider yourself a decent citizen https://t.co/RQBAWLnSkn #sote #digiterveys #tietosuoja",0.0,neutraali
2017-06-12,AkiraRopo,A4,"Ketä johtajan pitää auttaa ensin? @_pekko_ #Digiterveys #kauppakamarilehti 
https://t.co/6hJyFf3TbX https://t.co/wvEUMs8NDv",johtaja auttaa ensin @_pekko _ digiterveys kauppakamarilehtia _ url _ _ url _,"Who should the manager help first? @_pekko_ #Digiterveys #kauppakamarilehti
https://t.co/6hJyFf3TbX https://t.co/wvEUMs8NDv",0.4019,positiivinen
